Time,Buoydep,Convdep,energy,minT
2019-09-04 10:00:00,1.70660390728588,7.45,215695114.127818,4.35740740740741
2019-09-04 11:00:00,1.6022389411432,7.45,216429425.750838,4.34259259259259
2019-09-04 12:00:00,1.58910460599025,7.45,217555869.728974,4.34259259259259
2019-09-04 13:00:00,1.52108190696728,7.45,217287114.182553,4.3212962962963
2019-09-04 14:00:00,1.39415909472244,7.45,221071401.903963,4.35
2019-09-04 15:00:00,1.22630857774121,7.45,223164288.82911,4.32222222222222
2019-09-04 16:00:00,1.22292744923399,7.45,224708948.339805,4.35
2019-09-04 17:00:00,1.29503049220095,7.45,222261203.916424,4.35740740740741
2019-09-04 18:00:00,1.40713018020452,7.45,220765091.004062,4.35
2019-09-04 19:00:00,1.48294830959534,7.45,218940848.249318,4.35
2019-09-04 20:00:00,1.5752323746596,7.45,217954867.429947,4.32777777777778
2019-09-04 21:00:00,1.65765443524252,7.45,217233106.91251,4.36481481481481
2019-09-04 22:00:00,1.74455071682032,7.45,216023909.105855,4.34259259259259
2019-09-04 23:00:00,1.81962860052237,7.45,215560285.551354,4.34351851851852
2019-09-05 00:00:00,1.88501526327313,7.45,214791692.011261,4.33518518518518
2019-09-05 01:00:00,1.96548338272717,7.45,214584530.869738,4.37222222222222
2019-09-05 02:00:00,1.997995026669,7.45,213485975.914567,4.33611111111111
2019-09-05 03:00:00,2.0475633827635,7.45,213159077.945266,4.3287037037037
2019-09-05 04:00:00,2.07295241530896,7.45,212093397.402155,4.35
