Time,Buoydep,Convdep,energy,minT
2019-02-13T20:00:00Z,1.041955697430748,0.7500000000000001,90558998.06495145,1.9277777777777771
2019-02-13T21:00:00Z,1.0387122625412135,0.7500000000000001,90527313.75341941,1.9277777777777771
2019-02-13T22:00:00Z,1.0403185278432532,2.95,90732777.52544262,1.9499999999999988
2019-02-13T23:00:00Z,1.0393940349070352,2.95,90574290.37792717,1.9277777777777771
2019-02-14T00:00:00Z,1.0425348788463868,2.95,90587230.0935842,1.9203703703703698
2019-02-14T01:00:00Z,1.0407757507768562,2.95,90521752.11269593,1.9351851851851842
2019-02-14T02:00:00Z,1.0405026510634727,0.7500000000000001,90587776.3584811,1.9499999999999988
2019-02-14T03:00:00Z,1.0366814557294644,0.7500000000000001,90591650.76944636,1.9277777777777771
2019-02-14T04:00:00Z,1.0400473166513569,0.7500000000000001,90327564.50650279,1.9055555555555554
2019-02-14T05:00:00Z,1.0426268735164812,2.95,90390996.79159316,1.9277777777777771
2019-02-14T06:00:00Z,1.0427059642323804,0.7500000000000001,90471958.68501179,1.9203703703703698
2019-02-14T07:00:00Z,1.0418859398847533,0.7500000000000001,90422456.54772462,1.8981481481481481
2019-02-14T08:00:00Z,1.0460333010574687,0.7500000000000001,90202340.41309026,1.9351851851851842
2019-02-14T09:00:00Z,1.0434393708877694,4.45,90136324.92680562,1.9277777777777771
2019-02-14T10:00:00Z,1.0413039656308742,0.7500000000000001,90434187.69382125,1.9277777777777771
2019-02-14T11:00:00Z,1.0413572965132947,0.7500000000000001,90315424.70117094,1.9203703703703698
2019-02-14T12:00:00Z,1.041184638504322,0.7500000000000001,90207407.32141183,1.8916666666666666
2019-02-14T13:00:00Z,1.0413905508628387,2.95,90620323.31375836,1.9129629629629625
2019-02-14T14:00:00Z,1.041925632275559,0.7500000000000001,90282452.87716775,1.8907407407407408
2019-02-14T15:00:00Z,1.0485178700270876,2.95,90379199.02232696,1.9203703703703698
2019-02-14T16:00:00Z,1.0357544899490527,0.7500000000000001,90431690.09376721,1.899074074074074
2019-02-14T17:00:00Z,1.0426560395782156,0.7500000000000001,90334526.78925127,1.9055555555555554
2019-02-14T18:00:00Z,1.0471871319863701,0.7500000000000001,90235007.69459258,1.9055555555555554
2019-02-14T19:00:00Z,1.043771782481297,2.95,90159337.93262489,1.8916666666666666
2019-02-14T20:00:00Z,1.046457888732436,0.7500000000000001,90158226.16206743,1.8981481481481481
2019-02-14T21:00:00Z,1.0446183170665981,2.95,90070396.2722789,1.8981481481481481
2019-02-14T22:00:00Z,1.043981578966944,2.95,90190122.44340122,1.8833333333333335
2019-02-14T23:00:00Z,1.0437643469494822,0.7500000000000001,90225105.52049229,1.8907407407407408
2019-02-15T00:00:00Z,1.0389829663004613,0.7500000000000001,90405546.792368,1.8842592592592593
2019-02-15T01:00:00Z,1.0444722502092354,0.7500000000000001,90552154.7969459,1.9055555555555554
2019-02-15T02:00:00Z,1.0412978278687397,2.95,90331715.87610678,1.8981481481481481
2019-02-15T03:00:00Z,1.0453462478050033,0.7500000000000001,90030155.59945653,1.8916666666666666
2019-02-15T04:00:00Z,1.041969318380976,0.7500000000000001,90034288.3999553,1.8638888888888892
2019-02-15T05:00:00Z,1.0446377804913518,0.7500000000000001,90247615.79506415,1.8981481481481481
2019-02-15T06:00:00Z,1.0447160289504978,2.95,90483777.4420337,1.9129629629629625
2019-02-15T07:00:00Z,1.0434300505669525,2.95,90253658.77605984,1.8842592592592593
2019-02-15T08:00:00Z,1.0473423311072885,2.95,90166330.59495726,1.8981481481481481
2019-02-15T09:00:00Z,1.0432602852169581,0.7500000000000001,90111535.87656546,1.8916666666666666
2019-02-15T10:00:00Z,1.0454941754479457,0.7500000000000001,90141263.89219454,1.8777777777777778
2019-02-15T11:00:00Z,1.0449255651065918,0.7500000000000001,90171366.01920974,1.8703703703703707
2019-02-15T12:00:00Z,1.042899498122204,0.7500000000000001,90304614.6019511,1.8833333333333335
2019-02-15T13:00:00Z,1.0451224290577212,0.7500000000000001,90083107.86995573,1.8777777777777778
2019-02-15T14:00:00Z,1.046072336575528,0.7500000000000001,90037492.31731404,1.8842592592592593
2019-02-15T15:00:00Z,1.0439861009602311,0.7500000000000001,90227675.78687249,1.8638888888888892
2019-02-15T16:00:00Z,1.0484911996861856,0.7500000000000001,90344120.69110958,1.8842592592592593
2019-02-15T17:00:00Z,1.0469201875137577,0.7500000000000001,90156199.34238705,1.8703703703703707
2019-02-15T18:00:00Z,1.05082604908631,0.7500000000000001,90062090.1353379,1.8777777777777778
2019-02-15T19:00:00Z,1.0434990643631443,2.95,90035207.72456323,1.8638888888888892
2019-02-15T20:00:00Z,1.0478531161171551,0.7500000000000001,90172102.37726906,1.885185185185185
2019-02-15T21:00:00Z,1.0478950136383283,0.7500000000000001,90176884.26500066,1.8842592592592593
2019-02-15T22:00:00Z,1.0493476712618848,0.7500000000000001,89953421.56152773,1.8574074074074076
2019-02-15T23:00:00Z,1.0489368269508665,0.7500000000000001,89941029.10381623,1.8638888888888892
2019-02-16T00:00:00Z,1.050908606960418,0.7500000000000001,90059638.470676,1.876851851851852
2019-02-16T01:00:00Z,1.0514244053292436,2.95,90039332.97346224,1.8777777777777778
2019-02-16T02:00:00Z,1.0438654204230007,0.7500000000000001,90115415.29203083,1.8574074074074076
2019-02-16T03:00:00Z,1.0508318859866934,0.7500000000000001,89970812.73507132,1.8574074074074076
2019-02-16T04:00:00Z,1.0510580784493926,0.7500000000000001,89992173.2734366,1.8703703703703707
2019-02-16T05:00:00Z,1.0504588156402546,0.7500000000000001,90193311.09610155,1.8574074074074076
2019-02-16T06:00:00Z,1.0497363099869363,0.7500000000000001,89890739.93282077,1.8370370370370375
2019-02-16T07:00:00Z,1.0496393940162183,0.7500000000000001,89849310.28907412,1.8574074074074076
2019-02-16T08:00:00Z,1.046565864601834,0.7500000000000001,90104272.10776098,1.8574074074074076
2019-02-16T09:00:00Z,1.0480828396995714,0.7500000000000001,90072157.88878545,1.8638888888888892
2019-02-16T10:00:00Z,1.0530148409486335,0.7500000000000001,90004883.99196194,1.8703703703703707
2019-02-16T11:00:00Z,1.0464099845101542,0.7500000000000001,90017708.47366002,1.864814814814815
2019-02-16T12:00:00Z,1.051111478102841,0.7500000000000001,90047452.19447917,1.8638888888888892
2019-02-16T13:00:00Z,1.0502422435658691,0.7500000000000001,90115164.77518538,1.8703703703703707
2019-02-16T14:00:00Z,1.0484373297982548,0.7500000000000001,90182309.79447143,1.8712962962962965
2019-02-16T15:00:00Z,1.0509076089398741,0.7500000000000001,90059048.34366217,1.8564814814814818
2019-02-16T16:00:00Z,1.0493005779626035,0.7500000000000001,90021045.23522308,1.8574074074074076
2019-02-16T17:00:00Z,1.0496215664545294,0.7500000000000001,89930005.70387466,1.8574074074074076
2019-02-16T18:00:00Z,1.051966671143436,0.7500000000000001,89942208.5895176,1.8638888888888892
2019-02-16T19:00:00Z,1.0546365196099952,0.7500000000000001,90037291.2869654,1.8703703703703707
2019-02-16T20:00:00Z,1.0506042167461425,0.7500000000000001,90002156.71468326,1.8564814814814818
2019-02-16T21:00:00Z,1.0517412619162674,0.7500000000000001,90028425.01721376,1.8509259259259263
2019-02-16T22:00:00Z,1.052210326736428,0.7500000000000001,89826408.23709574,1.8574074074074076
2019-02-16T23:00:00Z,1.0512832825445415,0.7500000000000001,89946075.2781809,1.8638888888888892
2019-02-17T00:00:00Z,1.0571790280977922,0.7500000000000001,89916288.14709215,1.8574074074074076
2019-02-17T01:00:00Z,1.056861469069454,0.7500000000000001,89735590.13160713,1.8574074074074076
2019-02-17T02:00:00Z,1.061839004398944,0.7500000000000001,89260668.73551126,1.8574074074074076
2019-02-17T03:00:00Z,1.067932894130226,0.7500000000000001,88947355.89353819,1.8444444444444448
2019-02-17T04:00:00Z,1.071750855299008,4.45,88795653.89524141,1.8222222222222224
2019-02-17T05:00:00Z,1.0755561497554689,0.7500000000000001,88737759.97686698,1.8148148148148158
2019-02-17T06:00:00Z,1.0779745730996595,4.45,88682531.49052152,1.8148148148148158
2019-02-17T07:00:00Z,1.0671760694934338,4.45,89233410.30045572,1.8148148148148158
2019-02-17T08:00:00Z,1.0717988827110831,0.7500000000000001,88882477.27177691,1.8074074074074085
2019-02-17T09:00:00Z,1.073394289276596,0.7500000000000001,88989337.17540428,1.8148148148148158
2019-02-17T10:00:00Z,1.0730512554841227,0.7500000000000001,88946332.02741742,1.8000000000000012
2019-02-17T11:00:00Z,1.079390411675629,0.7500000000000001,88671713.71098383,1.8074074074074085
2019-02-17T12:00:00Z,1.0762364138668612,0.7500000000000001,89040080.46046562,1.8148148148148158
2019-02-17T13:00:00Z,1.0735082840713612,4.45,89206196.35577787,1.8296296296296302
2019-02-17T14:00:00Z,1.0791354933205066,0.7500000000000001,88982879.37012385,1.8370370370370375
2019-02-17T15:00:00Z,1.0805294846415718,0.7500000000000001,88948089.0896007,1.8287037037037044
2019-02-17T16:00:00Z,1.0811062672827858,0.7500000000000001,89016636.66591682,1.8509259259259263
2019-02-17T17:00:00Z,1.0730395099535173,4.45,89348457.08166586,1.8296296296296302
2019-02-17T18:00:00Z,1.0703834600047546,0.7500000000000001,89586436.27224247,1.8222222222222229
2019-02-17T19:00:00Z,1.0644784498622504,0.7500000000000001,89536222.868408307,1.8361111111111117
2019-02-17T20:00:00Z,1.0622185915841789,0.7500000000000001,89582910.57880452,1.8296296296296302
2019-02-17T21:00:00Z,1.0592874665823078,0.7500000000000001,89489522.29107185,1.8074074074074078
2019-02-17T22:00:00Z,1.0617596203036628,0.7500000000000001,89790568.25065309,1.8222222222222229
2019-02-17T23:00:00Z,1.0628123358854222,0.7500000000000001,89616684.23903252,1.8074074074074085
2019-02-18T00:00:00Z,1.0612797736196506,0.7500000000000001,89591439.14751646,1.8148148148148158
2019-02-18T01:00:00Z,1.0590986596181253,4.45,89496410.16748358,1.8296296296296302
2019-02-18T02:00:00Z,1.0589627637680472,0.7500000000000001,89513535.29760644,1.8074074074074078
2019-02-18T03:00:00Z,1.0622635109229484,0.7500000000000001,89644719.44527002,1.8296296296296302
2019-02-18T04:00:00Z,1.0586807909060834,0.7500000000000001,89688575.06085916,1.8074074074074078
2019-02-18T05:00:00Z,1.0599432532552828,0.7500000000000001,89586733.51592407,1.8074074074074085
2019-02-18T06:00:00Z,1.0585819675134456,0.7500000000000001,89599952.10106827,1.8074074074074085
2019-02-18T07:00:00Z,1.0624746028209615,0.7500000000000001,89699445.23620793,1.8370370370370375
2019-02-18T08:00:00Z,1.059219314287178,0.7500000000000001,89640700.90399262,1.814814814814815
2019-02-18T09:00:00Z,1.0564027235104714,0.7500000000000001,89511747.13100004,1.8000000000000005
2019-02-18T10:00:00Z,1.0574664355187393,0.7500000000000001,89423138.81620231,1.7925925925925932
2019-02-18T11:00:00Z,1.0609195244429734,0.7500000000000001,89562060.88105181,1.814814814814815
2019-02-18T12:00:00Z,1.0568714915863797,0.7500000000000001,89720221.28092879,1.8074074074074085
2019-02-18T13:00:00Z,1.061554691071268,0.7500000000000001,89341541.34402186,1.8074074074074078
2019-02-18T14:00:00Z,1.0657739577657637,0.7500000000000001,89774904.1526893,1.8222222222222224
2019-02-18T15:00:00Z,1.061817643519194,0.7500000000000001,89369945.81886876,1.8000000000000012
2019-02-18T16:00:00Z,1.0581013701203708,0.7500000000000001,89650459.70990747,1.8000000000000005
2019-02-18T17:00:00Z,1.064930437666766,0.7500000000000001,89487383.50492018,1.8148148148148158
2019-02-18T18:00:00Z,1.0627112288077487,0.7500000000000001,89367870.06305622,1.8074074074074085
2019-02-18T19:00:00Z,1.060506742822036,0.7500000000000001,89502036.46899146,1.8074074074074085
2019-02-18T20:00:00Z,1.0649305516758603,0.7500000000000001,89391293.88861208,1.8000000000000012
2019-02-18T21:00:00Z,1.0599540984079252,0.7500000000000001,89635862.67457174,1.8074074074074078
2019-02-18T22:00:00Z,1.063542136128067,0.7500000000000001,89599016.36449589,1.8074074074074085
2019-02-18T23:00:00Z,1.0626120267338093,0.7500000000000001,89123743.56276965,1.7851851851851854
2019-02-19T00:00:00Z,1.0604339780722885,0.7500000000000001,89312214.90284479,1.7851851851851854
2019-02-19T01:00:00Z,1.0620791318803298,0.7500000000000001,89478942.15024926,1.8074074074074085
2019-02-19T02:00:00Z,1.0637258984086304,0.7500000000000001,89438656.03042988,1.7925925925925927
2019-02-19T03:00:00Z,1.0630734215061723,0.7500000000000001,89660342.8909159,1.814814814814815
2019-02-19T04:00:00Z,1.061845164480408,0.7500000000000001,89503366.61467834,1.7925925925925927
2019-02-19T05:00:00Z,1.0649219570746342,0.7500000000000001,89458479.05316879,1.8074074074074085
2019-02-19T06:00:00Z,1.0601589651094798,0.7500000000000001,89528900.88358824,1.7925925925925932
2019-02-19T07:00:00Z,1.0635960274866763,0.7500000000000001,89450921.46900383,1.8000000000000005
2019-02-19T08:00:00Z,1.062303584246123,0.7500000000000001,89325101.20018706,1.7925925925925932
2019-02-19T09:00:00Z,1.064596776179373,0.7500000000000001,89244574.36029838,1.7777777777777775
2019-02-19T10:00:00Z,1.0647715896124252,0.7500000000000001,89409272.96253604,1.7851851851851854
2019-02-19T11:00:00Z,1.0693267610252704,0.7500000000000001,89251584.59909666,1.7925925925925932
2019-02-19T12:00:00Z,1.0671428935114389,0.7500000000000001,89210450.40193723,1.7925925925925932
2019-02-19T13:00:00Z,1.0661474439920624,0.7500000000000001,89241966.21837147,1.7925925925925932
2019-02-19T14:00:00Z,1.0669246585540402,0.7500000000000001,89180425.51782581,1.7777777777777781
2019-02-19T15:00:00Z,1.0646699505247084,0.7500000000000001,89332563.80000462,1.7777777777777775
2019-02-19T16:00:00Z,1.0670212156687378,0.7500000000000001,89292125.57525846,1.7925925925925927
2019-02-19T17:00:00Z,1.0648566732229392,0.7500000000000001,89211809.08352253,1.7851851851851854
2019-02-19T18:00:00Z,1.0659341340462667,4.45,88921535.83780167,1.7703703703703695
2019-02-19T19:00:00Z,1.071067668923966,0.7500000000000001,88625357.43350655,1.7777777777777775
2019-02-19T20:00:00Z,1.068456455199672,4.45,88751752.03229998,1.7703703703703695
2019-02-19T21:00:00Z,1.0724971458090837,0.7500000000000001,88792506.63082552,1.7777777777777775
2019-02-19T22:00:00Z,1.0683833939540879,4.45,88870556.37718776,1.7777777777777775
2019-02-19T23:00:00Z,1.0692842415806316,0.7500000000000001,88766132.61857563,1.7777777777777775
2019-02-20T00:00:00Z,1.0755525231503107,0.7500000000000001,88697350.1254122,1.7703703703703695
2019-02-20T01:00:00Z,1.0686555315074697,0.7500000000000001,88913660.11053552,1.7777777777777775
2019-02-20T02:00:00Z,1.075081777997801,0.7500000000000001,88585575.12069857,1.7703703703703695
2019-02-20T03:00:00Z,1.0711417317508638,0.7500000000000001,88788371.34771697,1.7703703703703695
2019-02-20T04:00:00Z,1.0720265402716858,4.45,88502727.96353786,1.7629629629629622
2019-02-20T05:00:00Z,1.0749555873743035,4.45,88538093.43009648,1.7703703703703688
2019-02-20T06:00:00Z,1.0738772047880036,4.45,88646902.70965895,1.7629629629629617
2019-02-20T07:00:00Z,1.0779773845155618,4.45,88640661.03282614,1.7925925925925932
2019-02-20T08:00:00Z,1.0814977372245402,4.45,88294304.86505565,1.7777777777777775
2019-02-20T09:00:00Z,1.081495350691776,4.45,88372833.22446103,1.7555555555555538
2019-02-20T10:00:00Z,1.0840783332823316,0.7500000000000001,88286682.35133776,1.7481481481481465
2019-02-20T11:00:00Z,1.0839263027373331,0.7500000000000001,88344214.85790852,1.7407407407407391
2019-02-20T12:00:00Z,1.082389368026313,0.7500000000000001,87944340.45309415,1.7333333333333318
2019-02-20T13:00:00Z,1.0861426421251326,0.7500000000000001,88323856.36302923,1.7555555555555544
2019-02-20T14:00:00Z,1.0894227101722729,0.7500000000000001,88127933.87498948,1.7481481481481465
2019-02-20T15:00:00Z,1.093901181781681,0.7500000000000001,87920693.25320032,1.7407407407407391
2019-02-20T16:00:00Z,1.089761945437918,0.7500000000000001,88354882.14270292,1.7481481481481465
2019-02-20T17:00:00Z,1.085527072052903,0.7500000000000001,88494336.51040335,1.7629629629629617
2019-02-20T18:00:00Z,1.0845193551143562,4.45,88504406.93411347,1.7407407407407391
2019-02-20T19:00:00Z,1.074651116850348,4.45,88581051.13228525,1.7555555555555538
2019-02-20T20:00:00Z,1.073662316184893,4.45,88664029.71361819,1.7564814814814809
2019-02-20T21:00:00Z,1.0734435721101032,4.45,88685631.71772094,1.7629629629629622
2019-02-20T22:00:00Z,1.0727943827513697,4.45,88711789.75696579,1.7481481481481471
2019-02-20T23:00:00Z,1.069012460411132,4.45,88600884.47269346,1.7555555555555538
2019-02-21T00:00:00Z,1.0695076471120148,4.45,88849670.18564531,1.7481481481481471
